"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"1195","gene-ACX60_RS06070_ACX60_RS06070",0.958489489554197,0.041510510445803,0.965591510888046,0.965197638056532,"D Over L",35.2339526185519,35.8829715835092,65.7617896907865,34.7089440606577,55.91973123553,41.4852919825464
"1196","gene-ACX60_RS06075_ACX60_RS06075",0.562485642312119,0.437514357687881,1.26780493038667,1.26808231634185,"D Over L",505.269873721361,407.015420532948,600.742835553671,676.130230301612,565.934629371629,676.587398333529
"1197","gene-ACX60_RS06080_tsaA",0.84983677533609,0.15016322466391,0.727296260798501,0.725908856455434,"D Over L",89.2093693959079,101.497548193355,117.304814043025,68.0295303588891,86.911389510643,68.6393012802131
"1198","gene-ACX60_RS06085_ACX60_RS06085",0.384200856900325,0.615799143099675,0.486399450569958,0.48578692374042,"D Over L",374.079624609731,678.700776808089,261.269813095827,272.118121435557,167.085462004957,199.129401516223
"1199","gene-ACX60_RS06090_tadA",0.999999999999949,5.07543356942025e-14,1.37507916015683,1.37755283617218,"D Over L",68.2189295380472,84.0686762813645,85.3125920312906,105.515189944399,113.186925874326,108.616037190667
"1200","gene-ACX60_RS06095_ACX60_RS06095",0.942527759871992,0.057472240128008,1.23170855000801,1.23274321245212,"D Over L",135.688200509742,101.497548193355,113.750122708387,154.10771162932,124.640364802085,153.872719353445
"1201","gene-ACX60_RS06100_ACX60_RS06100",1,1.22675460363269e-16,1.25501213539412,1.25719877199388,"D Over L",58.473368175469,65.6145766098455,58.6524070215123,73.5829614085944,75.4579505828839,80.7077498569538
"1202","gene-ACX60_RS06105_ACX60_RS06105",0.960434997874859,0.0395650021251412,1.04046084149556,1.04064247448601,"D Over L",116.197077784586,113.800281307701,119.082159710343,74.9713191710207,137.44126713311,150.855607209259
"1203","gene-ACX60_RS06110_ACX60_RS06110",0.277695136984263,0.722304863015737,1.38333134727603,1.38521181614841,"D Over L",108.700492121064,80.992993002778,129.746233714254,145.777565054762,130.030218415148,166.695445966232
"1204","gene-ACX60_RS06115_ACX60_RS06115",1,7.48666191847274e-18,1.04832504054921,1.04853570030976,"D Over L",111.699126386473,132.25438097922,115.527468375706,116.62205204381,138.114998834743,122.1930418395
"1205","gene-ACX60_RS06120_ACX60_RS06120",0.930576811497249,0.0694231885027513,0.869274726008478,0.869065705732428,"D Over L",298.364109408163,381.384726544727,300.371417776836,380.410026904809,214.920412820892,256.454532255741
"1206","gene-ACX60_RS06125_mrcB",0.983651698868305,0.0163483011316952,0.857999959658545,0.857977615241151,"D Over L",2412.40126652127,3907.14299156439,3640.0039266684,3482.00126816518,2426.10785758004,2636.95601401786
"1207","gene-ACX60_RS06130_ACX60_RS06130",0.927289835195506,0.0727101648044936,1.13154118935023,1.1316029291508,"D Over L",884.597108295557,1233.34899471319,1221.03647344785,1281.45421471948,1202.61108741471,1294.34110985545
"1208","gene-ACX60_RS06135_ACX60_RS06135",0.395741038230789,0.604258961769211,0.759023612035727,0.758345901334486,"D Over L",204.656788614142,205.045551905767,147.51969038744,140.224134005057,117.903047785756,164.432611858093
"1209","gene-ACX60_RS06140_ACX60_RS06140",0.979921730569704,0.020078269430296,0.987310541766963,0.9872968838155,"D Over L",385.324503105014,485.957958016668,584.746724547804,501.197152235898,489.802947087112,446.532597339408
"1210","gene-ACX60_RS06145_ACX60_RS06145",0.94825129219331,0.0517487078066902,0.790617588863418,0.790526384808535,"D Over L",1628.25840611691,1116.4730301269,853.125920312906,776.091989196307,1029.46204009506,1038.64085563575
"1211","gene-ACX60_RS06150_ACX60_RS06150",0.750056239317407,0.249943760682593,0.702190112459408,0.702019197254858,"D Over L",1140.980337988,679.726004567618,910.0009816671,885.772252427985,459.485020513632,571.742751323093
"1212","gene-ACX60_RS06155_ACX60_RS06155",1,4.30354229343653e-16,1.32428780642515,1.32830125441446,"D Over L",43.4801968484257,36.9081993430381,46.2109873502824,48.5925216849208,66.0257067600234,53.5537405592871
"1213","gene-ACX60_RS06160_pheA",0.999999898240079,1.01759921279559e-07,1.20075848221317,1.20088341253012,"D Over L",842.616228579836,811.980385546838,863.789994316817,1009.33609328393,975.563503964427,1039.3951336718
"1214","gene-ACX60_RS06165_ACX60_RS06165",0.93834781811379,0.0616521818862096,1.28321829278815,1.28331017979563,"D Over L",1027.78189446882,1588.07779951017,2214.57270147892,2468.50010159398,1705.21493683285,2025.23652678431
"1215","gene-ACX60_RS06170_ACX60_RS06170",0.942474672698078,0.0575253273019222,0.870931074955007,0.870736999966257,"D Over L",494.024995226078,272.71058403467,275.488578434376,363.749733755693,259.386705128663,284.362819589454
"1216","gene-ACX60_RS06175_ACX60_RS06175",0.948932168312787,0.0510678316872126,0.874159861312996,0.874107969655495,"D Over L",1173.21565634114,1176.9614679391,1450.31406453194,1311.99808549286,997.796650118313,1012.24112437413
"1217","gene-ACX60_RS06180_rtcA",0.999999999999985,1.53756299136341e-14,0.708377499293075,0.707000748605101,"D Over L",113.948102085529,95.3461816361817,122.63685104498,74.9713191710207,77.4791456877825,82.2163059290464
"1218","gene-ACX60_RS06185_ACX60_RS06185",0.992875285559282,0.00712471444071798,0.836216262030803,0.833995947524074,"D Over L",49.477465379243,35.8829715835092,30.2148763444154,34.7089440606577,33.0128533800117,28.6625653697593
"1219","gene-ACX60_RS06190_ACX60_RS06190",1,2.89039207575784e-17,1.24792481431851,1.26619735439982,"D Over L",8.24624422987384,4.10091103811534,8.88672833659277,8.33014657455785,8.75851212122759,9.80561446860187
"1220","gene-ACX60_RS06195_ACX60_RS06195",0.999999999999998,1.85667610003761e-15,1.48265711958646,1.48854173439282,"D Over L",43.4801968484257,51.2613879764418,33.7695676790525,63.8644570716102,63.3307799534918,64.1136330639353
"1221","gene-ACX60_RS06200_ACX60_RS06200",0.964845885874029,0.0351541141259706,1.00989346375511,1.00995138697187,"D Over L",122.194346315403,77.9173097241915,67.5391353581051,72.1946036461681,103.080950349832,95.0390325418335
"1222","gene-ACX60_RS06205_rtcR",0.955375433230972,0.0446245667690277,1.05785990659054,1.05797958427013,"D Over L",226.396887038354,225.550107096344,305.703454778791,231.855746325194,275.556265967853,294.168434058056
"1223","gene-ACX60_RS06210_ACX60_RS06210",1,1.35065963638999e-17,1.07939420835002,1.07957784620973,"D Over L",227.896204171059,213.247373981998,236.386973753368,237.409177374899,239.848485781309,254.191698147602
"1224","gene-ACX60_RS06215_yaaA",0.965857871510419,0.0341421284895809,0.985251714995701,0.985223037600862,"D Over L",238.391424099989,197.868957589065,369.687898802259,184.651582402699,297.115680420105,312.271106923167
"1225","gene-ACX60_RS06220_ACX60_RS06220",0.983293032199955,0.0167069678000447,1.06653456459884,1.06700796220964,"D Over L",69.7182466707515,75.8668542051338,74.6485180273793,59.6993837843313,79.5003407926812,95.7933105778798
"1226","gene-ACX60_RS06225_ACX60_RS06225",0.970146715115676,0.0298532848843236,1.08250400564525,1.0825954416641,"D Over L",432.5529927852,370.10722118991,611.406909557583,581.721902456623,452.07397179567,497.06922575451
"1227","gene-ACX60_RS06230_thiS",0.181403834041426,0.818596165958574,0.46685469713986,0.45796914975823,"D Over L",40.481562583017,21.5297829501055,31.992222011734,8.33014657455785,18.864487645721,15.8398387569722
"1228","gene-ACX60_RS06235_ACX60_RS06235",0.87948750962308,0.12051249037692,1.1722861207211,1.17296493239312,"D Over L",121.444687749051,139.430975295922,136.855616383529,136.059060717778,175.843974126185,154.626997389491
"1229","gene-ACX60_RS06240_rpoH",0.196665441479115,0.803334558520885,0.803040952230245,0.802998613082375,"D Over L",2530.09766143856,2613.305559039,2147.03356612081,2313.00403220223,1685.67671748549,1855.52396867389
"1230","gene-ACX60_RS06245_ACX60_RS06245",1,4.91789004299802e-17,0.765686544658847,0.749932674350037,"D Over L",9.74556136257817,8.20182207623068,5.33203700195566,6.94178881213154,6.73731701632892,3.77139018023149
"1231","gene-ACX60_RS06250_ACX60_RS06250",0.207738333838158,0.792261666161842,1.92201646217568,1.92244711244841,"D Over L",1113.24297103297,820.182207623068,1421.87653385484,1282.84257248191,2738.04563543607,2429.52955410512
"1232","gene-ACX60_RS06255_rhlB",NA,NA,1.21995484621682,1.22010912496027,"D Over L",659.699538389907,746.365808936992,828.243080970446,827.46122640608,926.381089745226,972.264388463678
"1233","gene-ACX60_RS06260_ACX60_RS06260",0.926445517069574,0.0735544829304261,0.799050444778073,0.798834466884532,"D Over L",391.321771635831,610.010516919657,456.777836500868,551.178031683245,268.145217249891,345.459340509204
"1234","gene-ACX60_RS06265_ACX60_RS06265",0.637005175080657,0.362994824919343,1.21680951792086,1.21715725939156,"D Over L",335.097379159419,309.618783377708,332.36363978857,319.322285358051,452.07397179567,417.870031969649
"1235","gene-ACX60_RS06270_ACX60_RS06270",0.979658028942059,0.0203419710579414,0.93408340136547,0.934023123856864,"D Over L",509.767825119474,485.957958016668,718.047649596696,590.052049031181,467.569800933227,543.080185953334
"1236","gene-ACX60_RS06275_ACX60_RS06275",0.897872333797996,0.102127666202004,1.11476771243496,1.11509585644605,"D Over L",152.18068896949,170.187808081787,225.722899749456,172.156362540862,214.24668111926,224.774854741797
"1237","gene-ACX60_RS06280_gspL",0.694330158783408,0.305669841216592,1.16501301473234,1.16520668872574,"D Over L",365.833380379858,432.646114521169,536.758391530203,466.48820817524,553.807458742237,535.537405592871
"1238","gene-ACX60_RS06285_ACX60_RS06285",0.917982900188938,0.082017099811062,1.11106839722622,1.11159609271506,"D Over L",62.971319573582,108.674142510057,158.183764391351,106.903547706826,123.966633100452,135.770046488334
"1239","gene-ACX60_RS06290_ACX60_RS06290",0.516522159017695,0.483477840982305,0.696603910079181,0.696444543967301,"D Over L",1296.1596612229,912.452705980664,774.92271095089,799.694071157554,570.650751283059,707.512797811427
"1240","gene-ACX60_RS06295_ACX60_RS06295",0.931760685112732,0.0682393148872684,0.876778037965883,0.876526564259709,"D Over L",248.886644028919,300.391733541949,218.613517080182,215.195453176078,214.24668111926,243.631805642954
"1241","gene-ACX60_RS06300_purF",0.985008866256581,0.0149911337434189,0.953317887071761,0.95330801010429,"D Over L",2327.68984852348,2546.66575466963,2532.71757592894,2983.58083145414,1785.38900932716,2292.2509515447
"1242","gene-ACX60_RS06305_ACX60_RS06305",0.0664756868869374,0.933524313113063,0.755568297544904,0.755387177011623,"D Over L",649.204318460977,809.92993002778,655.840551240547,570.615040357213,469.590996038125,557.411468638214
"1243","gene-ACX60_RS06310_ACX60_RS06310",0.868130401758847,0.131869598241153,1.15224875893411,1.15268027094818,"D Over L",159.677274633012,210.171690703411,183.066603733811,187.428297927552,230.416241958449,219.494908489473
"1244","gene-ACX60_RS06315_ACX60_RS06315",0.978738955315279,0.0212610446847209,1.08246845648981,1.08251491981184,"D Over L",574.23846182576,1073.41346422669,1133.94653574924,1214.81304212302,804.435651749673,991.875617400881
"1245","gene-ACX60_RS06320_ACX60_RS06320",0.978699845909402,0.021300154090598,1.0058747956604,1.00587999769296,"D Over L",407.814260095579,658.196221617512,703.828884258148,685.848734638597,524.16326387039,570.234195251001
"1246","gene-ACX60_RS06325_ACX60_RS06325",NA,NA,1.54100709687296,1.54115222586904,"D Over L",1806.67714490872,2041.22846922191,1994.18183873142,2385.1986358484,3113.98792494723,3504.3757554711
"1247","gene-ACX60_RS06330_rpsU",0.00146770131449048,0.99853229868551,2.16332534186819,2.16438493189948,"D Over L",627.464220036764,494.159780092899,598.965489886353,1035.71489077003,1576.53218182097,1111.80582513224
"1248","gene-ACX60_RS06335_tsaD",0.895180441607433,0.104819558392567,1.1871259137015,1.18757759390585,"D Over L",248.886644028919,183.515768955662,216.836171412864,252.681112761588,257.365510023765,260.980200472019
"1249","gene-ACX60_RS06340_ACX60_RS06340",1,5.06473680217792e-17,1.22238519546897,1.22516708403544,"D Over L",36.7332697512562,44.0847936597399,44.4336416829639,51.3692372097734,54.5722678322642,47.5195162709167
"1250","gene-ACX60_RS06345_ACX60_RS06345",0.934805405263846,0.0651945947361536,0.859906759883632,0.859579948946276,"D Over L",256.383229692441,189.667135512835,225.722899749456,176.321435828141,209.530559207829,191.58662115576
"1251","gene-ACX60_RS06350_ACX60_RS06350",0.767415687303391,0.232584312696609,0.82515035316024,0.825047997744119,"D Over L",923.57935374587,848.888584889876,904.668944665144,949.636709499595,654.193482285538,604.930984909131
"1252","gene-ACX60_RS06355_ACX60_RS06355",1,2.37505071247602e-17,1.12612340114921,1.12745924756604,"D Over L",39.7319040166649,58.4379822931436,49.7656786849195,48.5925216849208,58.6146580420616,59.5879648476575
"1253","gene-ACX60_RS06360_ACX60_RS06360",1,2.0932733903493e-16,2.44607791534734,5.35283507922868,"D Over L",0.749658566352167,0,0,0.694178881213155,2.69492680653157,0.754278036046298
"1254","gene-ACX60_RS06365_ACX60_RS06365",1,2.31090493693953e-16,0.733381668646046,0.460160738792263,"D Over L",1.49931713270433,0,0,0,0.673731701632892,0
"1255","gene-ACX60_RS06370_ACX60_RS06370",1,2.0932733903493e-16,2.44607791534734,5.35283507922868,"D Over L",0.749658566352167,0,0,0.694178881213155,2.69492680653157,0.754278036046298
"1256","gene-ACX60_RS06375_ACX60_RS06375",1,2.31090493693953e-16,0.733381668646046,0.460160738792263,"D Over L",1.49931713270433,0,0,0,0.673731701632892,0
"1257","gene-ACX60_RS06380_ACX60_RS06380",0.238049401762964,0.761950598237036,1.79802581211645,1.80306558818888,"D Over L",68.9685881043994,70.7407154074897,108.418085706432,97.1850433698416,206.161900699665,144.067104884843
"1258","gene-ACX60_RS06385_ACX60_RS06385",NA,NA,0.627658294617882,0.62717388775944,"D Over L",389.822454503127,432.646114521169,382.129318473489,345.701082844151,181.233827739248,228.546244922028
"1259","gene-ACX60_RS06390_ACX60_RS06390",0.459716337405139,0.540283662594861,0.602116584241674,0.601821871552054,"D Over L",744.410956387702,735.088303582175,636.289748900042,766.373484859323,169.780388811489,337.162282112695
"1260","gene-ACX60_RS06395_ACX60_RS06395",0.000187465141700094,0.9998125348583,0.485506446801138,0.484070441169051,"D Over L",225.647228472002,206.070779665296,129.746233714254,115.233694281384,66.0257067600234,90.5133643255557
"1261","gene-ACX60_RS06400_ACX60_RS06400",0.429830043781873,0.570169956218127,0.39270000206039,0.390288622601327,"D Over L",70.4679052371037,212.222146222469,111.972777041069,93.0199700825627,13.4746340326578,47.5195162709167
"1262","gene-ACX60_RS06405_ACX60_RS06405",0.926703182958519,0.0732968170414812,0.808658510733469,0.807831617332564,"D Over L",91.4583450949644,160.960758246027,110.19543137375,106.903547706826,97.0173650351364,89.0048082534631
"1263","gene-ACX60_RS06410_ACX60_RS06410",0.499921627421264,0.500078372578736,0.595122947792264,0.592941513152479,"D Over L",68.9685881043994,131.229153219691,90.6446290332463,79.1363924582996,39.7501703963406,53.5537405592871
"1264","gene-ACX60_RS06415_ACX60_RS06415",0.999999999989276,1.0724460726369e-11,0.528237836003302,0.523155948098925,"D Over L",46.4788311138344,49.2109324573841,49.7656786849195,36.097301823084,18.864487645721,21.1197850092963
"1265","gene-ACX60_RS06420_ACX60_RS06420",0.733980757273403,0.266019242726597,0.704230817793232,0.701542211918256,"D Over L",50.9767825119474,57.4127545336148,63.984444023468,47.2041639224945,26.9492680653157,46.7652382348704
"1266","gene-ACX60_RS06425_ACX60_RS06425",0.00106286037786896,0.998937139622131,0.450530747120097,0.449509652704793,"D Over L",311.108305036149,326.02242753017,206.172097408952,212.418737651225,57.2671946387958,109.370315226713
"1267","gene-ACX60_RS06430_ACX60_RS06430",0.993984168506045,0.00601583149395504,1.28196116852712,1.29508103993581,"D Over L",15.7428298933955,14.3531886334037,3.55469133463711,12.4952198618368,17.5170242424552,13.5770046488334
"1268","gene-ACX60_RS06435_ACX60_RS06435",1,2.44731775560412e-17,0.965398131999808,0.961907962904774,"D Over L",2.99863426540867,7.17659431670185,5.33203700195566,4.16507328727893,4.71612191143024,6.03422428837038
"1269","gene-ACX60_RS06440_ACX60_RS06440",0.417340278813268,0.582659721186732,0.542051026685624,0.529970206965701,"D Over L",29.9863426540867,20.5045551905767,8.88672833659277,19.4370086739683,6.73731701632892,5.27994625232408
"1270","gene-ACX60_RS06445_ACX60_RS06445",0.849437814292755,0.150562185707245,0.753489957220045,0.751392286682012,"D Over L",92.9576622276687,57.4127545336148,33.7695676790525,44.4274483976419,47.1612191143024,46.7652382348704
"1271","gene-ACX60_RS06450_ACX60_RS06450",0.955763200837851,0.0442367991621487,1.18837102031857,1.19121394253175,"D Over L",51.7264410782995,30.7568327858651,21.3281480078227,36.097301823084,49.856145920834,37.7139018023149
"1272","gene-ACX60_RS06455_gltS",0.984555818234929,0.0154441817650706,1.01730246805253,1.01730742687894,"D Over L",1086.25526264429,1607.55712694121,2774.43658668426,2168.61482490989,1545.54052354585,1848.73546634948
