"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS14270_acpP",2456.63355107778,-1.17438047221699,0.432152676817892,-2.71751289582285,0.0065774592145688,0.142649444670437,660.082428423218,1763.69278053905,2104.05931971339,3715.12263750044,3756.3205964448,2740.52354384578
"gene-ACX60_RS14275_fabG",3175.20052924845,-0.290352054274368,0.330801413044118,-0.877723137886489,0.380093984826281,0.757920154010306,2558.56950380863,2005.54722342529,4009.08600107551,2933.21084500969,3769.12470325005,3775.6648989215
"gene-ACX60_RS14280_fabD",2322.7084024684,-0.634906632959934,0.317398582840249,-2.00034488899873,0.0454630349576612,0.330798574923789,1542.19258277061,1362.99325863855,2557.21398738815,2523.50573171525,2974.59618096651,2975.7486733313
"gene-ACX60_RS14285_rpmF",1158.04454098536,-1.68506491211258,0.362744526018291,-4.64532140735215,3.39547404093675e-06,0.00153178322671759,319.539902850331,697.893540701391,632.639457616526,1804.09132938806,2078.98260495734,1415.12041039849
"gene-ACX60_RS14290_ACX60_RS14290",3053.63752465502,-0.4171841428921,0.291851170687786,-1.42944138928397,0.152877409477068,0.541325601048926,3155.64406406418,2581.48873572218,2107.61347396966,2663.77765186013,3774.51590611542,4038.78531619858
"gene-ACX60_RS14295_ACX60_RS14295",197.155804914897,0.9507334513135,0.362904657635307,2.6197885072859,0.00879843138879698,0.163420438055012,327.040839536958,264.40019603665,186.593098454312,155.549059962635,160.388285244683,88.9633502541408
"gene-ACX60_RS14300_ACX60_RS14300",727.376329428122,-0.389724367045484,0.354178054384707,-1.10036283225546,0.271174065846141,0.679158364773575,359.294867289456,779.87809761198,751.703625201658,819.410226588882,909.091583172593,744.879576704162
"gene-ACX60_RS14305_ACX60_RS14305",203.441609631755,0.108055977521833,0.340509958500479,0.317335733726218,0.750988865855256,0.931232136830953,288.035968766495,194.713322662649,149.27447876345,162.493214425253,195.431103869572,230.701569303111
"gene-ACX60_RS14310_scpB",249.343857228503,0.44430898146544,0.317497959956616,1.39940735847925,0.161690861526402,0.558948581655924,381.797677349339,269.524230843562,209.695101120084,198.602817630865,241.930228583366,194.513087843799
"gene-ACX60_RS14315_rluB",1184.88792366016,0.0462242133888387,0.343814882376494,0.134445062614308,0.893050650248335,0.975470107193852,1767.9707770381,834.192866565245,1007.60273165329,1279.11325201417,1109.91388990753,1110.53402478262
"gene-ACX60_RS14320_bioD",112.041102910668,-0.59668886225094,0.34109325932708,-1.74934228670513,0.0802318705380345,0.416887097628839,72.7590858602865,70.7116803353832,126.172476097678,147.216074607494,115.910861605401,139.476438957763
"gene-ACX60_RS14325_bioC",94.9387743591847,-0.168276406788599,0.28719827180397,-0.585924162188057,0.557926479370992,0.852840603155404,78.7598352095885,93.2574334857952,97.739242047497,87.4963462289823,109.845758381863,102.534030801383
"gene-ACX60_RS14330_ACX60_RS14330",207.449006648083,-0.256462040638171,0.332629312413014,-0.771014553040146,0.440698305580058,0.793256950044104,125.265642666679,188.564480894355,255.899106451628,216.65761923367,241.930228583366,216.3769620588
"gene-ACX60_RS14335_bioA",211.882354769353,-0.329555956835474,0.355919022622008,-0.925929596029115,0.3544825694423,0.740763871012856,128.26601734133,160.894692937031,277.224031989264,208.324633878529,256.082136104956,240.502616365008
"gene-ACX60_RS14340_ACX60_RS14340",126.090083456805,-0.211159461775808,0.278099936715576,-0.759293454970357,0.447677031877077,0.795962665889439,109.513675624761,104.530310061001,138.612015994632,119.439456757023,144.21467664858,140.230365654832
"gene-ACX60_RS14345_otsB",40.0333079703275,1.6121902910857,0.588908069835098,2.73759245910339,0.00618907198960554,0.137878770435101,34.5043087584864,109.654344867913,35.5415425627262,31.9431105280412,13.4780071634187,15.0785339413798
"gene-ACX60_RS14350_ACX60_RS14350",774.741480235738,1.58579925175989,0.398399137939128,3.98042842151478,6.87911767524527e-05,0.0124133678449801,1188.89846483046,1602.79808760202,693.06007997316,504.145613986041,261.473338970323,398.073296052427
"gene-ACX60_RS14355_ACX60_RS14355",599.518228740311,-0.24624336325222,0.216471750892432,-1.1375311662471,0.255316303461793,0.666259247428497,594.074185580896,540.073268648506,510.021135775121,652.750519486058,618.64052880092,681.549734150367
"gene-ACX60_RS14360_bfr",3899.42352639888,0.272325098223004,0.438494354545415,0.621045847911366,0.53456945753717,0.844957873881104,2347.7931829144,6677.64216036749,3772.73474303338,4867.85227829497,2489.38792308344,3241.13087069959
"gene-ACX60_RS14365_ligA",742.085340253854,-0.450052410659877,0.26137538033574,-1.72186228894924,0.0850944677221233,0.426695104761657,524.315474395261,593.363230640389,765.920242226749,945.793837808523,768.920308673039,854.198947779166
"gene-ACX60_RS14370_ACX60_RS14370",2629.7576430878,0.269309090544725,0.248993278593994,1.08159180868435,0.279433945887049,0.682908218087334,3413.67628608416,2577.38950787665,2630.07414964174,2717.94205666855,2143.00313898358,2296.46071927214
"gene-ACX60_RS14375_smc",994.676328909165,-0.677062160992693,0.273825246033701,-2.47260678407047,0.013413163504794,0.191336391655341,599.324841261535,738.885819156685,961.398726321743,1134.67483919172,1341.06171276016,1192.71203476314
"gene-ACX60_RS14380_ACX60_RS14380",83.7515452061775,0.0970905587647642,0.342540813050376,0.283442308378259,0.776837800135236,0.936935206458469,111.763956630749,87.108591717501,58.6435452284982,90.2740080140293,74.802939756974,79.916229889313
"gene-ACX60_RS14385_ACX60_RS14385",259.982436425659,-0.169700641633108,0.293134643228043,-0.57891704564271,0.562645148037009,0.85470961726527,183.02285515371,249.028091615915,303.880188911309,287.48799475237,243.951929657879,292.523558462768
"gene-ACX60_RS14390_ACX60_RS14390",407.019034418418,-0.668067018447617,0.337394714414428,-1.98007553143532,0.0476950421309348,0.340180646344948,343.542900247538,233.655987195179,367.854965524216,340.263568668264,607.184222712014,549.612562163294
"gene-ACX60_RS14395_ACX60_RS14395",213.678429647227,-0.340249962513193,0.308888069239116,-1.10153157857903,0.270665368507635,0.679158364773575,201.025103201616,144.497781554913,222.134641017039,184.714508705629,275.625246491913,254.07329691225
"gene-ACX60_RS14400_ffh",2517.57661239437,-0.0551053338870592,0.262664445856275,-0.209793654057054,0.833828726179785,0.959900437889264,2970.37092790448,2017.84490696188,2418.60197139352,2920.71136697698,2270.37030667789,2507.56019445146
"gene-ACX60_RS14405_ccsA",394.596850752049,0.0985060140410657,0.222513224350493,0.442697346769392,0.657984661821273,0.893713098294996,410.301236758523,384.302610518387,430.052665008987,379.150833658923,355.145488756084,408.628269811393
"gene-ACX60_RS14410_ACX60_RS14410",100.522163481226,-0.355227161936104,0.275257192705582,-1.29052817274083,0.196867336618263,0.600898020005851,95.261895920169,76.8605221036774,92.408010663088,116.661794971976,111.867459456375,110.073297772073
"gene-ACX60_RS14415_ACX60_RS14415",118.211676868339,0.699515025301111,0.367055768339684,1.90574589922739,0.0566831811170388,0.365488186119335,174.77182479842,179.341218241914,83.5226250224065,88.8851771215058,99.0633526511277,83.6858633746579
"gene-ACX60_RS14420_ACX60_RS14420",621.852951669193,0.0353711772079445,0.256959667132658,0.13765264254364,0.890514948764655,0.975137814668235,582.822780550955,761.431572307097,543.78560120971,583.308974859882,686.030564618013,573.738216469502
"gene-ACX60_RS14425_ACX60_RS14425",242.823659062402,0.324866034225475,0.267268348647183,1.21550507521684,0.224173514270941,0.631715102538362,245.280629652719,331.012648526504,232.797103785856,229.157097266382,213.626413540187,205.068061602765
"gene-ACX60_RS14430_ACX60_RS14430",1138.93200535708,0.31098091121129,0.284342949307667,1.09368251250289,0.274094246573715,0.681361614825077,1422.17759578457,1469.57318262231,890.315641196291,958.293315841235,1070.15376877545,1023.07852792262
"gene-ACX60_RS14435_ACX60_RS14435",709.678822143874,0.196413773573359,0.264572530394601,0.742381581641958,0.457856175643305,0.803697926992553,794.34919511385,892.60686336404,584.658375156846,706.914924294476,671.878657096424,607.664917837606
"gene-ACX60_RS14440_dcd",690.841736092946,-0.0948877456384549,0.252169105666574,-0.376286164745012,0.706704163730884,0.912649593652815,776.346947065944,532.89961991883,694.837157101297,723.580895004758,679.291561036304,738.094236430542
"gene-ACX60_RS14445_ACX60_RS14445",783.692331893547,0.359067412731017,0.22749722751344,1.57833753253016,0.114488087768694,0.484961864738517,880.609967010066,875.18514502054,884.984409811882,777.745299813176,593.032315190424,690.596854515195
"gene-ACX60_RS14450_ACX60_RS14450",96.4104159125864,-0.0497598604104945,0.402972529595118,-0.123482016157504,0.901725414326318,0.977984728632704,48.7560884630786,117.852800558972,119.064167585133,95.8293315841235,93.6721497857602,103.287957498452
"gene-ACX60_RS14455_ACX60_RS14455",154.162888894031,-1.14733400822926,0.396081522629203,-2.89671176936812,0.00377096037171456,0.109753193399337,66.7583365109845,97.3566613313247,126.172476097678,131.938934789735,280.34254899911,222.408375635352
"gene-ACX60_RS14460_apbC",1087.59371745559,0.302879951886153,0.25602763266016,1.18299711925307,0.236810289112226,0.648935712533047,1287.16073542528,1292.28157830316,1021.81934867838,1158.28496436462,841.7015473555,924.314130606582
"gene-ACX60_RS14465_ACX60_RS14465",5255.86405055728,0.670303914278841,0.510171137326092,1.31388051035587,0.188886418376664,0.596811832953035,6271.53316368923,8290.68831758333,4801.66240022431,7227.47596469244,1597.14384886512,3346.68060828925
"gene-ACX60_RS14470_metG",1166.569807623,-0.307603543996456,0.233833540870519,-1.31548084526841,0.188348350730061,0.596811832953035,936.116898491109,962.293736738041,1231.51444979846,1355.49895110296,1279.06287980844,1234.93192979901
"gene-ACX60_RS14475_ACX60_RS14475",33.539463508286,0.583876240731385,0.427185991527782,1.36679631895985,0.171689156916029,0.573727932694398,44.2555264511021,48.1659271849712,26.6561569220446,34.7207723130882,19.5431103869572,27.8952877915526
"gene-ACX60_RS14480_ACX60_RS14480",175.008847086802,0.95153196299914,0.411288569430212,2.31353855595201,0.0206930474769887,0.235587408026663,358.544773620793,179.341218241914,152.828633019723,126.383611219641,88.9548472785636,143.999999140177
"gene-ACX60_RS14485_ACX60_RS14485",126.468045035867,0.0638883483422236,0.324070706987642,0.197143237462249,0.843715448707825,0.96494545661508,156.769576750514,126.051256250031,104.847550560042,94.4405006915999,152.301480946632,124.397905016383
"gene-ACX60_RS14490_ACX60_RS14490",298.37573774528,0.0615564638174065,0.238848767114763,0.257721505373438,0.796621847741743,0.94382192411113,267.033346043938,321.789385874063,326.982191577081,273.599685827135,311.341965474973,289.507851674492
"gene-ACX60_RS14495_ACX60_RS14495",460.879768742232,-0.117329756641294,0.233810303521157,-0.501816022965287,0.615796941086364,0.874563449006066,460.557512558927,422.220468089534,444.269282034077,444.425885607529,551.250492983826,442.554971179497
"gene-ACX60_RS14500_ACX60_RS14500",68.2880049303444,-0.454795881072265,0.325983051071204,-1.39515192454875,0.162970030855738,0.561052808212172,57.0071188183688,53.289961991883,63.9747766129071,59.7197283785117,88.2809469203927,87.4554968600029
"gene-ACX60_RS14505_ACX60_RS14505",232.324626656176,-0.158096594278288,0.254223304956311,-0.621880807919863,0.534020245755964,0.844957873881104,197.274634858303,260.300968191121,200.809715479403,247.211898869188,236.539025717999,251.811516821043
"gene-ACX60_RS14515_ACX60_RS14515",49290.047453524,2.07411298374069,0.630960060706465,3.28723339702101,0.00101176939940864,0.0598602584010786,96353.2822080733,96767.3973285298,45862.8065229418,36326.2608248454,4261.07196471483,16169.4658720386
"gene-ACX60_RS14520_ACX60_RS14520",866.862470947041,1.46377494092537,0.438933021899251,3.33484806996669,0.000853460150846205,0.0550024586500706,891.861372040007,2081.38293856758,842.33455873661,631.918056098205,332.232876578272,421.445023661566
"gene-ACX60_RS14525_ACX60_RS14525",218.889536840238,-0.366464208896664,0.312359059874098,-1.17321459811146,0.240709759411926,0.651938857738619,249.781191664695,145.522588516296,177.707712813631,220.824111911241,234.517324643486,284.984291492078
"gene-ACX60_RS14530_ACX60_RS14530",541.59563086123,-0.486690458560026,0.250294835823287,-1.94446863819292,0.0518389637813332,0.351407704206694,450.056201197649,381.22818963424,524.237752800211,559.698849686982,661.096251365689,673.256540482608
"gene-ACX60_RS14535_gigC",690.68060163845,-0.341987340340437,0.222458421633118,-1.53730902983951,0.124217651273316,0.503334262752275,664.582990435194,555.445373069242,607.760377822618,712.47024786457,779.028814045603,824.795806593475
"gene-ACX60_RS14540_ACX60_RS14540",128.594484970882,-0.362178607460665,0.291206147119313,-1.24371896350207,0.213603014127606,0.622296702985766,86.260771896216,128.100870172796,124.395398969542,148.604905500018,146.236377723093,137.968585563625
"gene-ACX60_RS14545_ACX60_RS14545",154.583137085045,0.20057065176993,0.336656290196046,0.595772773629541,0.551327034496303,0.851995657355358,116.264518642726,207.011006199238,172.376481429222,173.603861565441,117.258662321743,140.984292351901
"gene-ACX60_RS14550_upp",773.075238179585,-0.189197724983388,0.290470490300335,-0.651349212058565,0.514821087514429,0.834915376793906,541.567628774504,800.374236839627,826.340864583384,909.684234602911,667.835254947398,892.649209329684
"gene-ACX60_RS14555_nuoN",8361.33546994274,0.761009028343795,0.285975832750549,2.66109559337348,0.00778868409415696,0.152621408455628,11189.8973491109,12805.987789434,7552.57779457931,6709.44204178117,5533.39584094156,6376.71200380952
"gene-ACX60_RS14560_nuoM",9788.52176382676,1.01576695100299,0.29882844981209,3.39916414130491,0.000675921383167243,0.0460264202235958,13986.9966395543,16280.0833885203,9027.55181093245,6908.04485941203,5767.23926522688,6761.2146193147
"gene-ACX60_RS14565_nuoL",9605.06586375142,0.912140724552417,0.279247485439735,3.26642412953534,0.0010891498890469,0.0623927293582584,13541.4410003686,14955.0079874529,9134.17643862063,7085.81521365504,5961.99646873828,6951.95807367316
"gene-ACX60_RS14570_nuoK",971.495531872813,0.975353103197825,0.378841671466898,2.57456657136264,0.0100365770087618,0.17612378375282,1728.21581259897,1467.52356869955,666.403923051116,676.360644658958,617.966628442749,672.502613785539
"gene-ACX60_RS14575_nuoJ",1728.00629414842,0.910033297168395,0.299737089850149,3.03610506668814,0.00239655837635506,0.0890211867623457,2693.58636416793,2543.57087815103,1528.28633019723,1163.84028793472,1125.41359814546,1313.34030629418
"gene-ACX60_RS14580_nuoI",2966.1167892425,0.795140834723107,0.314473892196255,2.52847964315868,0.0114557729556716,0.185398585636855,4610.82578126991,4242.70082012299,2434.59566554674,2320.73642140682,1950.94153690486,2236.90051020369
"gene-ACX60_RS14585_nuoH",5752.03688607895,0.991833804108034,0.288598925064478,3.43672036854067,0.00058880315232318,0.0425523659651247,8456.55602050382,9139.22848160793,5366.77292697165,4215.10175880891,3609.41031836354,3725.15181021788
"gene-ACX60_RS14590_nuoG",18445.4400970544,0.846579216117623,0.306873174961943,2.75872668317331,0.00580270445812769,0.133921857230504,28371.5429234998,26615.2615940614,16132.3061692214,15289.6392957915,11539.8697333191,12724.0208664333
"gene-ACX60_RS14595_nuoF",8146.64460082984,0.722688447965722,0.288122857415351,2.50826489244452,0.0121325676800463,0.189402426559046,11858.2308078894,11197.0408600637,7378.42423602195,7085.81521365504,5312.35652346149,6047.99996388744
"gene-ACX60_RS14600_nuoE",2367.72946781261,0.644383652166428,0.272521935541637,2.36452031241344,0.0180534373153194,0.221615153982951,3134.64144134162,3305.00245045813,2221.34641017039,2136.02191270119,1618.03475996842,1791.32983223592
"gene-ACX60_RS14605_nuoC",12478.6446320615,0.595579366301423,0.292108680135522,2.03889650257948,0.041460358048855,0.313549884467641,18355.5421658461,15641.628651579,11055.196814136,11699.5114386182,8601.66417169384,9518.324550496
"gene-ACX60_RS14610_ACX60_RS14610",3421.00320458612,0.703509705918195,0.312406210994951,2.25190691208621,0.0243281552453167,0.257478921643249,5804.22480811234,3750.79347865946,3159.64313382636,2854.04748413585,2245.43599342556,2711.87432935716
"gene-ACX60_RS14615_ndhC",2527.31077780201,0.894453781775406,0.291463505911581,3.06883628184569,0.00214894321536939,0.0871408546546982,4409.80067806829,2912.50138424868,2535.88906185051,1779.09237332264,1697.55500223259,1829.02616708937
